,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,OQ2,GLA2,OQ_x_YB,OQ_/_LA,Neighborhood,House Style,Year Built_Dev_House Style,Overall Qual_Dev_Neighborhood
735,6000,5,8,1925,1997,1348,1,3,1,1.0,25,1817104,9625,0.0008333333333333334,BrkSide,1.5Fin,-0.5105762609847703,-0.11298979376415953
736,6000,6,6,1939,1950,1412,1,4,1,1.0,36,1993744,11634,0.001,BrkSide,1.5Fin,0.17812985846569165,0.8256946467380899
737,6000,5,5,1924,1950,1142,1,3,0,1.0,25,1304164,9620,0.0008333333333333334,BrkSide,1.5Fin,-0.5597695552312317,-0.11298979376415953
738,6000,6,7,1926,2004,904,1,2,0,1.0,36,817216,11556,0.001,BrkSide,1.5Unf,-0.6511411289312686,0.8256946467380899
739,6911,5,5,1924,1950,1301,1,2,0,2.0,25,1692601,9620,0.0007234843003906816,BrkSide,1Story,-1.9996440110925129,-0.11298979376415953
740,6120,5,6,1936,1950,1539,1,3,0,2.0,25,2368521,9680,0.0008169934640522876,BrkSide,1.5Fin,0.03054997572630696,-0.11298979376415953
741,6120,4,7,1935,1995,1573,1,3,0,1.0,16,2474329,7740,0.00065359477124183,BrkSide,1.5Fin,-0.018643318520154602,-1.051674234266409
742,6120,2,3,1936,1950,800,1,1,1,0.0,4,640000,3872,0.000326797385620915,BrkSide,1Story,-1.529873942611825,-2.929043115270908
743,6120,5,7,1931,1993,875,1,2,0,1.0,25,765625,9655,0.0008169934640522876,BrkSide,1Story,-1.725611471145445,-0.11298979376415953
744,6120,5,6,1925,1999,995,1,2,0,1.0,25,990025,9625,0.0008169934640522876,BrkSide,1Story,-1.960496505385789,-0.11298979376415953
745,6120,5,6,1938,1950,1582,2,3,1,1.0,25,2502724,9690,0.0008169934640522876,BrkSide,1.5Fin,0.12893656421923008,-0.11298979376415953
746,8635,5,5,1925,1950,1072,1,2,0,5.0,25,1149184,9625,0.0005790387955993051,BrkSide,1Story,-1.960496505385789,-0.11298979376415953
747,11888,6,6,1916,1994,2134,2,5,0,2.0,36,4553956,11496,0.0005047106325706595,BrkSide,2.5Unf,-0.09620869599171378,0.8256946467380899
748,11414,7,8,1910,1993,2019,1,3,0,2.0,49,4076361,13370,0.0006132819344664447,BrkSide,2Story,-2.145876318356791,1.7643790872403393
749,8094,6,6,1915,1950,1768,2,3,0,2.0,36,3125824,11490,0.0007412898443291327,OldTown,2Story,-1.991216320956727,0.6218635066478322
750,2500,7,8,1915,2005,1826,1,4,1,1.0,49,3334276,13405,0.0028,OldTown,2Story,-1.991216320956727,1.4041023386943152
751,9928,7,8,1915,1994,1944,2,3,0,1.0,49,3779136,13405,0.0007050765511684126,OldTown,2Story,-1.991216320956727,1.4041023386943152
752,5520,6,6,1912,1950,2229,1,5,0,0.0,36,4968441,11472,0.0010869565217391304,OldTown,2.5Fin,0.034346622093389664,0.6218635066478322
753,3000,5,1,1922,1950,2128,2,4,0,0.0,25,4528384,9610,0.0016666666666666668,OldTown,2Story,-1.7746923245966375,-0.16037532539865104
754,6876,6,5,1927,1950,1930,2,4,0,1.0,36,3724900,11562,0.0008726003490401396,IDOTRR,2Story,-1.6200323271965735,1.0349371161388399
755,6240,4,5,1925,1950,1208,1,2,0,2.0,16,1459264,7700,0.000641025641025641,IDOTRR,1.5Fin,-0.5105762609847703,-0.5964044398088233
756,5775,6,7,1915,2002,1427,1,3,0,1.0,36,2036329,11490,0.001038961038961039,OldTown,2Story,-1.991216320956727,0.6218635066478322
757,5852,7,5,1902,2000,1864,2,6,0,0.0,49,3474496,13314,0.0011961722488038277,OldTown,2.5Unf,-0.7300542225253575,1.4041023386943152
758,5160,6,6,1927,1950,1666,1,3,0,1.0,36,2775556,11562,0.0011627906976744186,IDOTRR,1.5Fin,-0.41218967249184707,1.0349371161388399
759,5160,4,6,1923,1950,892,1,1,0,0.0,16,795664,7692,0.0007751937984496124,IDOTRR,SFoyer,-4.0718914118155425,-0.5964044398088233
760,10320,6,7,1915,1965,1403,1,3,0,1.0,36,1968409,11490,0.0005813953488372093,IDOTRR,2Story,-1.991216320956727,1.0349371161388399
761,4280,4,9,1946,2001,704,1,2,0,1.0,16,495616,7784,0.0009345794392523365,Sawyer,1Story,-1.138398885544585,-1.7880399553949955
762,10800,5,5,1987,1988,1200,3,3,0,0.0,25,1440000,9935,0.000462962962962963,Edwards,1Story,0.4666488484310987,0.02533409971833116
763,10800,5,5,1987,1988,1200,3,3,0,0.0,25,1440000,9935,0.000462962962962963,Edwards,1Story,0.4666488484310987,0.02533409971833116
764,10547,5,5,1978,1978,1152,2,2,0,1.0,25,1327104,9890,0.000474068455484972,Edwards,SFoyer,0.047830284757589825,0.02533409971833116
765,10020,1,1,1922,1950,904,0,1,0,0.0,1,817216,1922,9.98003992015968e-05,Edwards,1Story,-2.077939022505961,-3.8457163372426746
766,6629,6,6,1925,1950,1369,2,3,0,1.0,36,1874161,11550,0.0009051138934982652,Edwards,2Story,-1.6818963261565991,0.9930967089585826
767,9780,5,3,1934,1950,1112,2,4,0,1.0,25,1236544,9670,0.0005112474437627812,Edwards,1.5Fin,-0.06783661276661616,0.02533409971833116
768,12886,5,6,1963,1999,1464,2,3,1,2.0,25,2143296,9815,0.0003880180040353872,Sawyer,SLvl,-0.8690434927979558,-0.11105838232267036
769,8816,5,6,1963,1963,1121,1,3,0,2.0,25,1256641,9815,0.0005671506352087115,Sawyer,1Story,-0.4728912885302772,-0.11105838232267036
770,11184,6,5,1978,1978,1683,2,3,1,2.0,36,2832489,11868,0.000536480686695279,Sawyer,2Story,-0.0425003537159216,1.5659231907496547
771,11625,5,6,1967,1967,1052,1,3,1,1.0,25,1106704,9835,0.00043010752688172043,Sawyer,1Story,-0.3163012657033812,-0.11105838232267036
772,7800,5,7,1967,2004,899,1,3,0,1.0,25,808201,9835,0.000641025641025641,Sawyer,1Story,-0.3163012657033812,-0.11105838232267036
773,8014,6,5,1978,1978,1034,1,3,1,2.0,36,1069156,11868,0.0007486897928624906,Sawyer,SFoyer,0.047830284757589825,1.5659231907496547
774,7252,5,5,1982,1982,858,1,2,0,2.0,25,736164,9910,0.0006894649751792609,Sawyer,SFoyer,0.3474464081447267,-0.11105838232267036
775,8740,5,6,1982,1982,860,1,2,0,2.0,25,739600,9910,0.0005720823798627002,Sawyer,SFoyer,0.3474464081447267,-0.11105838232267036
776,11616,5,5,1962,1962,1092,1,3,1,1.0,25,1192464,9810,0.00043044077134986227,Sawyer,1Story,-0.5120387942370012,-0.11105838232267036
777,15400,5,5,1961,1961,1774,2,4,1,1.0,25,3147076,9805,0.0003246753246753247,Sawyer,SLvl,-0.9999112187722362,-0.11105838232267036
778,15312,6,5,1960,1960,1138,1,3,1,2.0,36,1295044,11760,0.00039184952978056425,Sawyer,SLvl,-1.0653450817593764,1.5659231907496547
779,15584,5,5,1956,1956,2071,1,4,1,1.0,25,4289041,9780,0.0003208418891170431,ClearCr,SLvl,-1.3270805337079372,-1.001102352123507
780,9000,2,2,1947,1950,660,1,2,0,0.0,4,435600,3894,0.00022222222222222223,Sawyer,1Story,-1.0992513798378611,-5.142003101539646
781,11250,4,5,1957,1989,1788,1,5,2,1.0,16,3196944,7828,0.00035555555555555557,ClearCr,1.5Fin,1.0636091549019997,-2.0254861542963973
782,25095,5,8,1968,2003,1473,1,1,2,1.0,25,2169729,9840,0.00019924287706714485,ClearCr,1Story,-0.2771537599966572,-1.001102352123507
783,17140,4,6,1956,1956,1229,1,3,0,1.0,16,1510441,7824,0.00023337222870478414,Edwards,1Story,-0.7469238284773452,-0.9424285095219203
784,12342,4,5,1940,1950,861,1,1,0,2.0,16,741321,7760,0.00032409658078107277,Edwards,1Story,-1.3732839197849291,-0.9424285095219203
785,10708,5,5,1955,1993,1867,1,2,3,1.0,25,3485689,9775,0.0004669406051550243,ClearCr,1Story,-0.7860713341840692,-1.001102352123507
786,13680,3,5,1955,1955,1733,2,4,1,2.0,9,3003289,5865,0.0002192982456140351,Edwards,1Story,-0.7860713341840692,-1.9101911187621716
787,15635,4,5,1954,1954,1383,1,2,0,2.0,16,1912689,7816,0.00025583626479053407,Edwards,1Story,-0.8252188398907931,-0.9424285095219203
788,9855,6,5,1956,1956,1689,1,3,1,2.0,36,2852721,11736,0.0006088280060882801,Edwards,1Story,-0.7469238284773452,0.9930967089585826
789,9571,5,5,1956,1956,1073,1,2,0,1.0,25,1151329,9780,0.0005224114512590116,Edwards,1Story,-0.7469238284773452,0.02533409971833116
790,9571,5,3,1958,1958,1276,1,3,0,1.0,25,1628176,9790,0.0005224114512590116,Edwards,1Story,-0.6686288170638971,0.02533409971833116
791,9350,6,7,1946,1950,1639,1,3,1,1.0,36,2686321,11676,0.0006417112299465241,Edwards,2Story,-1.0323243370763306,0.9930967089585826
792,9340,4,6,1941,1950,672,1,2,0,1.0,16,451584,7764,0.00042826552462526765,Edwards,1Story,-1.334136414078205,-0.9424285095219203
793,7440,5,6,1954,1954,1089,1,3,1,1.0,25,1185921,9770,0.0006720430107526882,Edwards,1Story,-0.8252188398907931,0.02533409971833116
794,11500,4,3,1957,1957,845,1,3,0,1.0,16,714025,7828,0.00034782608695652176,Edwards,1Story,-0.7077763227706212,-0.9424285095219203
795,4235,5,5,1984,1984,1049,2,2,0,1.0,25,1100401,9920,0.0011806375442739079,Edwards,1Story,0.3492063313109267,0.02533409971833116
796,11409,5,4,1949,2008,1716,1,3,1,1.0,25,2944656,9745,0.00043825050398807957,Edwards,1.5Fin,0.6700628009303072,0.02533409971833116
797,9060,6,5,1939,1950,1258,1,2,0,1.0,36,1582564,11634,0.0006622516556291391,Edwards,1.5Fin,0.17812985846569165,0.9930967089585826
798,9084,4,5,1940,1950,1510,1,4,1,1.0,16,2280100,7760,0.00044033465433729633,Edwards,2Story,-1.2179163339564074,-0.9424285095219203
799,10778,7,6,1990,1991,1061,1,1,0,2.0,49,1125721,13930,0.000649471144924847,SawyerW,SLvl,0.8976708078548296,0.7887041592794701
800,19255,6,5,1983,1983,1338,1,2,1,2.0,36,1790244,11898,0.0003116073747078681,SawyerW,SLvl,0.43963376694484824,-0.39910330951491313
801,12327,8,8,1983,2009,2132,1,1,1,2.0,64,4545424,15864,0.0006489819096292691,SawyerW,1.5Fin,2.3426348053100003,1.9765116280738533
802,14684,7,7,1990,1991,2196,2,3,1,3.0,49,4822416,13930,0.00047670934350313264,SawyerW,1Story,0.5840913655512707,0.7887041592794701
803,9317,7,5,1993,1993,1775,2,3,1,2.0,49,3150625,13951,0.0007513148009015778,SawyerW,2Story,0.42147963848427017,0.7887041592794701
804,10560,7,5,1993,1994,1879,2,3,1,2.0,49,3530641,13951,0.0006628787878787879,SawyerW,2Story,0.42147963848427017,0.7887041592794701
805,9828,8,5,1995,1995,2020,2,3,1,2.0,64,4080400,15960,0.000814000814000814,SawyerW,2Story,0.48334363744429576,1.9765116280738533
806,26400,5,7,1880,2007,2016,1,4,1,2.0,25,4064256,9400,0.0001893939393939394,SawyerW,2Story,-3.0738363027571745,-1.5869107783092964
807,7018,5,5,1979,1979,1535,2,4,0,2.0,25,2356225,9895,0.0007124536905101168,SawyerW,1Story,0.15346880277730673,-1.5869107783092964
808,7018,5,5,1979,1979,1224,0,2,2,2.0,25,1498176,9895,0.0007124536905101168,SawyerW,SFoyer,0.12273431560437405,-1.5869107783092964
809,7018,5,5,1979,1979,2228,2,6,0,2.0,25,4963984,9895,0.0007124536905101168,SawyerW,2Story,-0.011568354235908814,-1.5869107783092964
810,7018,5,5,1979,1979,1535,2,4,0,2.0,25,2356225,9895,0.0007124536905101168,SawyerW,1Story,0.15346880277730673,-1.5869107783092964
811,7018,5,5,1979,1979,1535,2,4,0,2.0,25,2356225,9895,0.0007124536905101168,SawyerW,1Story,0.15346880277730673,-1.5869107783092964
812,7018,5,5,1979,1979,2240,2,6,0,2.0,25,5017600,9895,0.0007124536905101168,SawyerW,2Story,-0.011568354235908814,-1.5869107783092964
813,7040,5,5,1979,1979,1229,0,2,2,2.0,25,1510441,9895,0.0007102272727272727,SawyerW,SFoyer,0.12273431560437405,-1.5869107783092964
814,7007,5,5,1979,1979,1513,2,4,0,2.0,25,2289169,9895,0.0007135721421435707,SawyerW,1Story,0.15346880277730673,-1.5869107783092964
815,11855,7,5,2000,2000,2787,4,6,2,4.0,49,7767369,14000,0.0005904681568958246,SawyerW,2Story,0.6380036348443596,0.7887041592794701
816,7939,7,5,2000,2000,2787,4,6,2,4.0,49,7767369,14000,0.0008817231389343746,SawyerW,2Story,0.6380036348443596,0.7887041592794701
817,7976,7,5,2000,2000,2787,4,6,2,4.0,49,7767369,14000,0.0008776328986960883,SawyerW,2Story,0.6380036348443596,0.7887041592794701
818,10933,9,5,2009,2009,1680,1,1,1,3.0,81,2822400,18081,0.0008231958291411324,CollgCr,1Story,1.3278939739790265,2.1499611921255655
819,10637,8,5,2007,2008,1718,2,3,1,3.0,64,2951524,16056,0.0007520917551941337,CollgCr,1Story,1.2495989625655786,1.2240908077747172
820,10226,8,5,2008,2008,1630,2,3,1,3.0,64,2656900,16064,0.0007823195775474281,CollgCr,1Story,1.2887464682723027,1.2240908077747172
821,10816,9,5,2008,2008,1720,2,3,1,3.0,81,2958400,18072,0.0008321005917159764,CollgCr,1Story,1.2887464682723027,2.1499611921255655
822,9178,8,5,2008,2008,1468,2,3,1,3.0,64,2155024,16064,0.0008716495968620615,CollgCr,1Story,1.2887464682723027,1.2240908077747172
823,10769,8,5,2007,2007,1768,2,3,0,2.0,64,3125824,16056,0.000742873061565605,CollgCr,2Story,0.8545276312044492,1.2240908077747172
824,11422,8,5,2007,2008,1838,2,3,2,2.0,64,3378244,16056,0.0007004027315706532,CollgCr,1Story,1.2495989625655786,1.2240908077747172
825,11923,9,5,2007,2007,1800,2,2,0,2.0,81,3240000,18063,0.0007548435796359977,CollgCr,1Story,1.2495989625655786,2.1499611921255655
826,8814,7,5,2006,2006,1604,2,3,1,2.0,49,2572816,14042,0.0007941910596777854,CollgCr,1Story,1.2104514568588547,0.29822042342386906
827,6762,7,5,2007,2007,1290,2,2,1,2.0,49,1664100,14049,0.0010351966873706005,CollgCr,1Story,1.2495989625655786,0.29822042342386906
828,10324,8,5,2008,2008,1254,2,2,0,3.0,64,1572516,16064,0.0007748934521503294,CollgCr,1Story,1.2887464682723027,1.2240908077747172
829,7314,7,5,2007,2007,1232,2,2,0,2.0,49,1517824,14049,0.0009570686354935739,CollgCr,1Story,1.2495989625655786,0.29822042342386906
830,11645,8,5,2005,2006,1498,2,3,1,3.0,64,2244004,16040,0.0006869901245169601,CollgCr,1Story,1.1713039511521306,1.2240908077747172
831,11646,6,5,2005,2006,1422,2,3,1,2.0,36,2022084,12030,0.0005151983513652757,CollgCr,2Story,0.7926636322444236,-0.6276499609269792
832,12800,7,5,1989,1989,1644,2,2,1,2.0,49,2702736,13923,0.000546875,SawyerW,SLvl,0.8322369448676894,0.7887041592794701
833,16698,7,5,1992,1993,1759,2,3,1,2.0,49,3094081,13944,0.00041921188166247454,ClearCr,2Story,0.3905476390042574,1.047665252222274
834,28698,5,5,1967,1967,2126,2,3,0,2.0,25,4519876,9835,0.00017422816921039793,ClearCr,2Story,-0.3827523479960622,-1.001102352123507
835,12464,5,5,1996,1996,1040,1,3,0,2.0,25,1081600,9980,0.00040115532734274714,CollgCr,1Story,0.8189763997916146,-1.5535203452778275
836,9757,5,7,1994,1994,990,1,3,0,1.0,25,980100,9970,0.0005124525981346726,CollgCr,1Story,0.7406813883781667,-1.5535203452778275
837,15426,6,5,1997,1997,1764,2,3,0,2.0,36,3111696,11982,0.00038895371450797355,CollgCr,2Story,0.5452076364043213,-0.6276499609269792
838,10667,7,6,1996,1996,1661,2,3,1,2.0,49,2758921,13972,0.0006562294928283491,CollgCr,2Story,0.5142756369243086,0.29822042342386906
839,14753,7,5,1998,1998,1463,2,3,0,2.0,49,2140369,13986,0.000474479766827086,CollgCr,1Story,0.8972714112050626,0.29822042342386906
840,10859,5,5,1994,1995,1097,1,3,0,2.0,25,1203409,9970,0.0004604475550234828,CollgCr,1Story,0.7406813883781667,-1.5535203452778275
841,8072,5,5,1994,1995,990,1,3,0,2.0,25,980100,9970,0.0006194251734390486,CollgCr,1Story,0.7406813883781667,-1.5535203452778275
842,10400,7,5,1998,1998,1779,2,3,0,2.0,49,3164841,13986,0.000673076923076923,CollgCr,2Story,0.5761396358843341,0.29822042342386906
843,10335,7,5,1999,1999,1501,2,3,0,2.0,49,2253001,13993,0.0006773101112723754,CollgCr,1Story,0.9364189169117866,0.29822042342386906
844,9017,7,5,1999,1999,1431,2,3,0,2.0,49,2047761,13993,0.0007763114117777532,CollgCr,1Story,0.9364189169117866,0.29822042342386906
845,8750,6,5,1998,1998,1772,2,3,1,2.0,36,3139984,11988,0.0006857142857142857,CollgCr,2Story,0.5761396358843341,-0.6276499609269792
846,8935,7,5,2002,2002,1660,2,3,0,2.0,49,2755600,14014,0.0007834359261331841,CollgCr,2Story,0.6998676338043852,0.29822042342386906
847,9808,7,5,2002,2002,1573,2,3,0,2.0,49,2474329,14014,0.0007137030995106036,CollgCr,1Story,1.0538614340319585,0.29822042342386906
848,12420,7,5,2001,2001,1840,2,3,0,2.0,49,3385600,14007,0.0005636070853462158,CollgCr,2Story,0.6689356343243724,0.29822042342386906
849,16285,7,5,2001,2002,1430,2,3,0,2.0,49,2044900,14007,0.00042984341418483266,CollgCr,1Story,1.0147139283252347,0.29822042342386906
850,10739,7,5,2002,2001,1444,2,3,0,2.0,49,2085136,14014,0.0006518297793090605,CollgCr,1Story,1.0538614340319585,0.29822042342386906
851,11166,7,5,2001,2001,1492,2,3,1,2.0,49,2226064,14007,0.0006269030986924592,CollgCr,1Story,1.0147139283252347,0.29822042342386906
852,8430,5,5,1978,1978,1040,2,3,0,0.0,25,1081600,9890,0.0005931198102016608,CollgCr,1Story,0.11432129707058274,-1.5535203452778275
853,16269,5,5,1978,1978,907,1,3,0,1.0,25,822649,9890,0.0003073329645337759,CollgCr,1Story,0.11432129707058274,-1.5535203452778275
854,6950,5,7,1979,1979,914,1,2,0,2.0,25,835396,9895,0.0007194244604316547,CollgCr,1Story,0.15346880277730673,-1.5535203452778275
855,8800,5,7,1977,2008,1040,2,3,0,2.0,25,1081600,9885,0.0005681818181818182,CollgCr,1Story,0.07517379136385875,-1.5535203452778275
856,7000,5,8,1978,2005,864,1,3,0,1.0,25,746496,9890,0.0007142857142857143,CollgCr,1Story,0.11432129707058274,-1.5535203452778275
857,9286,5,7,1977,1989,1268,1,3,0,1.0,25,1607824,9885,0.0005384449709239715,CollgCr,1Story,0.07517379136385875,-1.5535203452778275
858,15523,5,6,1972,1972,864,1,3,1,1.0,25,746496,9860,0.00032210268633640405,CollgCr,1Story,-0.12056373716976122,-1.5535203452778275
859,7200,5,5,1972,1972,894,1,2,0,2.0,25,799236,9860,0.0006944444444444445,CollgCr,1Story,-0.12056373716976122,-1.5535203452778275
860,7200,5,8,1972,2003,768,1,2,0,1.0,25,589824,9860,0.0006944444444444445,CollgCr,SFoyer,-0.40159390032311554,-1.5535203452778275
861,8445,5,7,1972,2007,768,1,2,0,2.0,25,589824,9860,0.0005920663114268798,CollgCr,SFoyer,-0.40159390032311554,-1.5535203452778275
862,11664,7,5,2002,2002,1611,2,3,0,3.0,49,2595321,14014,0.0006001371742112483,CollgCr,1Story,1.0538614340319585,0.29822042342386906
863,12334,8,5,2003,2003,2184,2,4,1,2.0,64,4769856,16024,0.0006486135884546781,CollgCr,2Story,0.730799633284398,1.2240908077747172
864,11838,8,5,2001,2001,1788,2,3,1,2.0,64,3196944,16008,0.0006757898293630681,CollgCr,1Story,1.0147139283252347,1.2240908077747172
865,11885,8,5,2001,2001,1872,2,3,1,2.0,64,3504384,16008,0.0006731173748422381,CollgCr,2Story,0.6689356343243724,1.2240908077747172
866,11050,9,5,2000,2000,2153,2,3,2,3.0,81,4635409,18000,0.0008144796380090498,CollgCr,2Story,0.6380036348443596,2.1499611921255655
867,8749,7,5,2002,2002,1725,2,3,0,2.0,49,2975625,14014,0.0008000914390216024,CollgCr,2Story,0.6998676338043852,0.29822042342386906
868,11250,7,5,2001,2001,1870,2,3,0,2.0,49,3496900,14007,0.0006222222222222223,CollgCr,2Story,0.6689356343243724,0.29822042342386906
869,15750,8,5,1999,2000,1513,2,2,1,2.0,64,2289169,15992,0.0005079365079365079,CollgCr,1Story,0.9364189169117866,1.2240908077747172
870,11883,7,5,1996,1996,1504,2,3,1,2.0,49,2262016,13972,0.0005890768324497181,CollgCr,1Story,0.8189763997916146,0.29822042342386906
871,12782,8,5,2002,2003,1828,2,3,1,2.0,64,3341584,16016,0.0006258801439524331,CollgCr,1Story,1.0538614340319585,1.2240908077747172
872,8750,7,5,1997,1998,1417,2,3,1,2.0,49,2007889,13979,0.0008,CollgCr,1Story,0.8581239054983386,0.29822042342386906
873,9375,7,5,1997,1998,2034,2,3,0,2.0,49,4137156,13979,0.0007466666666666666,CollgCr,2Story,0.5452076364043213,0.29822042342386906
874,8750,7,5,1996,1996,1716,2,2,1,2.0,49,2944656,13972,0.0008,CollgCr,2Story,0.5142756369243086,0.29822042342386906
875,9100,7,5,2001,2001,1212,2,3,0,2.0,49,1468944,14007,0.0007692307692307692,CollgCr,1Story,1.0147139283252347,0.29822042342386906
876,9750,7,5,2000,2001,1630,2,3,1,2.0,49,2656900,14000,0.000717948717948718,CollgCr,1Story,0.9755664226185107,0.29822042342386906
877,4435,6,5,2003,2004,848,1,1,0,2.0,36,719104,12018,0.0013528748590755355,CollgCr,1Story,1.0930089397386826,-0.6276499609269792
878,4435,6,5,2003,2003,848,1,1,0,2.0,36,719104,12018,0.0013528748590755355,CollgCr,1Story,1.0930089397386826,-0.6276499609269792
879,10200,8,5,2007,2007,1602,2,3,1,3.0,64,2566404,16056,0.000784313725490196,CollgCr,1Story,1.2495989625655786,1.2240908077747172
880,9313,7,5,2004,2004,1728,2,3,0,2.0,49,2985984,14028,0.0007516374959733705,CollgCr,2Story,0.7617316327644108,0.29822042342386906
881,8487,7,5,2004,2004,1500,2,3,0,2.0,49,2250000,14028,0.0008247908566042182,CollgCr,1Story,1.1321564454454065,0.29822042342386906
882,8633,6,5,2005,2005,1476,2,3,0,2.0,36,2178576,12030,0.0006950075292482335,CollgCr,2Story,0.7926636322444236,-0.6276499609269792
883,11069,6,5,2007,2007,1396,2,3,1,2.0,36,1948816,12042,0.0005420543861234077,CollgCr,2Story,0.8545276312044492,-0.6276499609269792
884,8777,4,5,1949,2003,1126,2,2,0,2.0,16,1267876,7796,0.000455736584254301,Edwards,1Story,-1.0209563684244132,-0.9424285095219203
885,9937,5,7,1964,1999,1486,1,3,0,2.0,25,2208196,9820,0.0005031699708161417,Edwards,1Story,-0.4337437828235532,0.02533409971833116
886,8877,4,6,1938,1958,816,1,2,1,1.0,16,665856,7752,0.0004506026810859525,Edwards,1Story,-1.451578931198377,-0.9424285095219203
887,7301,7,5,2003,2003,1922,3,4,1,2.0,49,3694084,14021,0.0009587727708533077,Edwards,SFoyer,1.9204310559271953,1.960859318198834
888,7950,6,6,1977,1977,1426,1,3,0,2.0,36,2033476,11862,0.0007547169811320754,Edwards,2Story,-0.07343235319593439,0.9930967089585826
889,10682,4,6,1960,1971,1149,1,3,0,1.0,16,1320201,7840,0.0003744617112900206,Edwards,1Story,-0.5903338056504491,-0.9424285095219203
890,7200,6,6,1976,1976,1125,1,3,1,1.0,36,1265625,11856,0.0008333333333333334,Edwards,SLvl,-0.01840327396513318,0.9930967089585826
891,13286,9,5,2007,2008,1698,2,3,1,3.0,81,2883204,18063,0.0006774047869938281,Edwards,1Story,1.2495989625655786,3.896384536679337
892,3675,6,5,2005,2006,1072,1,2,0,2.0,36,1149184,12030,0.0016326530612244899,Edwards,SFoyer,2.0702391176207637,0.9930967089585826
893,9405,5,9,1947,2008,698,1,2,0,0.0,25,487204,9735,0.000531632110579479,Edwards,1Story,-1.0992513798378611,0.02533409971833116
894,6410,4,5,1959,1959,876,1,3,0,1.0,16,767376,7836,0.0006240249609984399,Edwards,1Story,-0.6294813113571731,-0.9424285095219203
895,11767,5,5,1950,1950,1368,1,3,0,1.0,25,1871424,9750,0.0004249171411574743,Edwards,1Story,-0.9818088627176891,0.02533409971833116
896,8405,4,3,1945,1950,1529,2,4,0,1.0,16,2337841,7780,0.0004759071980963712,Edwards,1.5Fin,0.473289623944461,-0.9424285095219203
897,4060,5,8,1922,1950,864,1,2,0,0.0,25,746496,9610,0.0012315270935960591,Edwards,1Story,-2.077939022505961,0.02533409971833116
