,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,SalePrice
2217,6221,5,5,1941,1950,1355,2,3,0,2.0,140000
2218,10570,8,8,1932,1994,2727,2,3,2,2.0,315000
2219,7259,6,8,1945,2002,2320,2,3,1,1.0,259500
2220,14442,6,7,1957,2004,1839,2,3,2,2.0,257500
2221,13125,7,6,1940,1984,1740,1,3,2,1.0,219500
2222,21000,6,5,1953,1953,2259,2,3,2,2.0,217000
2223,25485,6,4,1960,1960,1560,1,3,3,2.0,201000
2224,21579,6,6,1968,1968,1488,2,3,2,2.0,215000
2225,1782,6,6,1980,1980,1045,1,2,1,2.0,123900
2226,17871,4,5,1995,1996,1680,2,4,0,2.0,170000
2227,3907,8,5,1988,1988,1020,1,1,0,2.0,200000
2228,20693,7,5,1971,1971,1696,2,3,2,2.0,198000
2229,32668,6,3,1957,1975,2515,3,4,2,2.0,200624
2230,18044,8,5,1986,1986,2726,2,2,1,2.0,315000
2231,8500,5,7,1919,2005,1517,2,3,0,0.0,115000
2232,7000,6,7,1940,1950,1215,1,3,0,2.0,141000
2233,5000,5,6,1941,1950,803,1,2,0,2.0,87000
2234,7288,5,7,1925,2003,1601,2,3,0,0.0,129850
2235,6060,4,5,1939,1950,1123,1,3,0,1.0,100000
2236,9060,5,6,1923,1999,1828,2,3,0,0.0,150909
2237,3672,5,7,1922,1950,816,1,2,0,1.0,75200
2238,8263,6,5,1920,1950,1012,1,2,1,1.0,118400
2239,8967,5,2,1920,1950,1077,1,2,0,1.0,67000
2240,13710,5,5,1950,1950,1558,1,4,0,1.0,152000
2241,11067,2,4,1939,1950,845,1,1,0,1.0,68104
2242,8250,5,6,1895,2006,1991,2,4,0,0.0,119600
2243,6565,4,6,1957,1980,1073,1,3,0,2.0,140000
2244,6060,5,9,1930,2007,1001,1,2,0,1.0,124900
2245,5568,8,5,2006,2007,1625,2,2,1,2.0,375000
2246,4750,8,5,2006,2007,1625,2,2,1,2.0,235000
2247,12150,6,6,1979,1979,1299,2,2,1,2.0,183500
2248,7540,6,6,1978,1978,912,1,2,1,2.0,156000
2249,9187,6,5,1983,1983,1080,1,3,0,2.0,134000
2250,10000,5,5,2002,2002,1392,2,3,1,3.0,215000
2251,12864,7,5,2002,2002,1409,1,1,1,2.0,245000
2252,9928,7,5,1991,1992,1478,2,3,1,2.0,210000
2253,8750,7,6,1975,1975,918,1,3,0,1.0,148000
2254,8410,6,6,1974,1974,1026,1,2,1,2.0,143000
2255,4054,7,6,1987,1987,1501,2,2,2,2.0,244000
2256,9763,7,5,1998,1998,1502,1,1,1,1.0,330000
2257,16905,5,6,1959,1959,1328,1,2,2,1.0,170000
2258,19958,6,8,1958,1995,2279,2,4,1,2.0,257000
2259,8368,7,5,2006,2007,1689,2,3,0,2.0,231713
2260,8298,8,5,2006,2007,1564,2,2,1,2.0,267300
2261,9037,8,5,2006,2006,1484,2,2,1,2.0,265900
2262,10991,8,5,2007,2007,1571,2,3,1,3.0,239000
2263,10656,8,5,2006,2007,1646,2,3,1,3.0,248900
2264,10331,7,7,1985,1985,1240,2,3,0,2.0,174000
2265,13758,7,5,1990,1991,1717,2,3,1,2.0,187500
2266,9303,6,5,1996,1997,1756,2,3,0,2.0,204000
2267,6718,8,5,2001,2001,1312,2,2,0,2.0,180500
2268,9590,7,5,2003,2003,1146,2,3,1,2.0,187500
2269,11305,8,5,2002,2002,1922,2,2,1,3.0,282000
2270,7777,6,5,1996,1996,1491,2,3,1,2.0,178000
2271,14536,8,5,2002,2003,1629,2,3,1,3.0,270000
2272,11800,7,5,2003,2004,2486,3,5,1,2.0,279900
2273,35133,5,4,1963,1963,1572,1,3,2,3.0,186700
2274,15306,8,5,2006,2007,1776,2,3,1,3.0,283463
2275,12633,10,5,2006,2007,1824,2,3,1,3.0,392000
2276,12665,8,5,2005,2006,2482,2,4,1,3.0,281213
2277,8402,5,5,2007,2007,1120,1,3,0,0.0,147000
2278,43500,3,5,1953,1953,2034,1,2,0,4.0,130000
2279,6710,6,5,1996,1997,936,0,0,0,2.0,140000
2280,25286,4,5,1963,1963,1040,1,3,0,2.0,132250
2281,25000,5,4,1967,1967,1632,2,4,0,2.0,143000
2282,32463,4,4,1961,1975,1622,1,3,1,4.0,168000
2283,4224,5,7,1976,1976,1060,1,3,1,2.0,129900
2284,4224,5,5,1976,1976,1142,1,3,1,2.0,134000
2285,1504,4,4,1972,1972,1092,1,3,0,1.0,85500
2286,1533,4,5,1970,1970,992,1,2,0,1.0,106500
2287,1495,4,6,1970,1970,1092,1,3,0,0.0,93900
2288,2001,4,5,1970,1970,1092,1,3,0,1.0,75000
2289,1936,4,6,1970,1970,630,1,1,0,0.0,84500
2290,1890,4,3,1976,1976,1092,1,3,0,1.0,75190
2291,11333,6,5,1976,1976,1062,1,3,2,2.0,146800
2292,9129,5,5,1977,1977,1008,1,1,1,2.0,153500
2293,15957,6,6,1977,1977,1356,2,3,1,2.0,188000
2294,33983,5,6,1977,1994,1676,1,3,2,2.0,196000
2295,8286,5,7,1977,1977,1432,1,3,1,2.0,157000
2296,6723,5,7,1971,1971,796,1,2,0,0.0,138000
2297,7244,5,7,1970,1970,768,1,2,0,2.0,129500
2298,27697,4,3,1961,1961,1608,1,3,0,1.0,80000
2299,7599,4,6,1982,2006,845,1,2,0,2.0,129500
2300,11000,5,6,1976,2003,1178,1,3,0,2.0,135000
2301,8314,5,7,1982,1982,816,1,2,0,1.0,124500
2302,11625,5,7,1983,1983,816,1,2,0,1.0,139000
2303,10712,5,5,1991,1992,974,1,3,0,0.0,93500
2304,10447,5,6,1984,1984,887,1,3,0,1.0,124500
2305,11027,6,5,1954,1954,1293,2,2,0,2.0,149900
2306,10533,6,6,1956,1956,1024,1,2,2,1.0,157500
2307,11765,5,5,1957,1957,1797,1,3,1,3.0,169000
2308,39384,6,6,1957,1957,1390,1,1,2,2.0,252000
2309,11727,7,6,1969,1969,1851,2,3,1,2.0,192100
2310,8238,6,5,1997,1998,1525,2,3,1,2.0,183500
2311,13006,7,5,1997,1997,2236,2,4,1,2.0,222000
2312,13041,6,5,1995,1995,1671,2,3,1,2.0,170000
2313,13031,6,5,1995,1996,1498,2,3,1,2.0,187500
2314,9783,6,5,1996,1996,1776,2,3,1,2.0,202000
2315,11207,6,5,1997,1997,1511,2,3,1,2.0,185000
2316,19378,7,5,2005,2006,2462,2,4,1,2.0,320000
2317,14859,7,5,2006,2006,1670,2,3,1,3.0,240000
2318,13128,8,5,2005,2005,2064,2,4,1,2.0,250000
2319,10463,8,5,2005,2005,1801,2,3,1,3.0,239900
2320,13751,7,5,2005,2006,2212,2,3,1,3.0,309000
2321,23257,7,5,2006,2006,2021,2,3,1,2.0,274725
2322,13108,8,5,1994,1994,2687,2,4,0,2.0,270000
2323,8076,6,6,1993,1994,1169,2,3,1,2.0,183500
2324,7685,6,5,1993,1994,1501,2,3,1,2.0,165600
2325,9084,7,5,1998,1998,1632,2,3,1,2.0,176500
2326,3701,8,5,1987,1987,1204,2,2,0,2.0,130000
2327,5306,7,7,1987,1987,1767,2,2,1,2.0,239000
2328,6563,8,5,1985,1985,1742,2,2,1,2.0,275000
2329,16023,9,5,2005,2006,2798,3,3,1,3.0,457347
2330,18062,10,5,2006,2006,3390,3,5,1,3.0,545224
2331,12292,9,5,2006,2006,2473,2,4,1,3.0,356383
2332,16056,9,5,2005,2006,2868,3,4,1,3.0,556581
2333,12438,8,5,2006,2006,2576,2,4,1,3.0,361919
2334,16052,10,5,2006,2006,2698,2,4,1,3.0,535000
2335,15922,9,5,2005,2006,2795,3,4,1,3.0,401179
2336,13682,10,5,2006,2006,2945,3,3,1,3.0,438780
2337,14762,5,6,1948,1950,2320,2,2,1,2.0,169000
2338,34650,5,5,1955,1955,1056,1,3,0,2.0,145000
2339,8147,9,5,2005,2005,1714,2,2,1,2.0,318000
2340,11302,8,5,2005,2006,1826,2,3,1,3.0,319000
2341,18261,9,5,2005,2005,2000,2,3,2,3.0,470000
2342,14145,7,7,1984,1998,1621,2,3,0,2.0,202500
2343,13837,7,5,1988,1988,2183,2,4,0,3.0,229000
2344,16659,7,7,1977,1994,2263,2,3,1,2.0,235000
2345,18800,6,5,1976,1976,1574,2,3,1,2.0,190000
2346,10464,6,6,1980,1980,1102,1,2,1,2.0,169000
2347,10400,7,5,1988,1988,1872,2,3,1,2.0,241500
2348,10530,7,5,1978,1978,1857,2,4,1,2.0,188900
2349,10240,6,6,1980,1980,1686,2,3,1,2.0,207500
2350,16692,7,5,1978,1978,2784,3,5,2,2.0,250000
2351,11475,6,6,1975,1975,1552,2,3,1,2.0,179900
2352,9927,7,5,1976,1976,1083,1,2,1,2.0,172000
2353,9512,7,5,2005,2006,2318,2,3,1,2.0,294323
2354,10530,6,6,1975,2000,1875,3,3,1,2.0,184500
2355,10140,5,6,1975,1975,1074,1,3,0,2.0,153500
2356,10140,7,5,1976,1976,1664,2,4,1,2.0,162900
2357,10140,6,6,1974,1999,1309,1,3,1,2.0,181000
2358,10000,6,6,1974,1974,1103,2,3,0,2.0,155000
2359,15870,5,5,1969,1969,1096,1,3,0,1.0,138800
2360,9353,4,5,1970,1970,864,1,3,0,1.0,116050
2361,8125,4,4,1971,1971,858,1,3,0,0.0,88000
2362,7200,4,4,1971,1971,874,1,3,0,2.0,97500
2363,8773,6,5,2002,2002,1419,2,2,0,2.0,190000
2364,2760,6,5,1973,1973,1092,1,3,0,2.0,105500
2365,2160,5,6,1973,1973,1365,1,3,1,2.0,125500
2366,1953,6,5,1973,1973,987,1,2,0,1.0,83000
2367,1890,6,7,1972,1972,1030,1,3,0,1.0,116000
2368,1680,6,5,1971,1971,1218,1,3,0,0.0,91500
2369,1680,6,7,1972,1972,1218,1,3,0,1.0,118000
2370,1680,6,5,1972,1972,948,1,2,0,1.0,89000
2371,1680,6,5,1972,1972,1092,1,3,0,1.0,108000
2372,1680,6,5,1972,1972,987,1,2,1,1.0,94500
2373,4043,6,5,1975,1975,1069,2,2,1,2.0,146300
2374,7514,5,7,1967,1975,1387,1,3,1,1.0,145000
2375,7838,5,5,1967,1967,900,1,3,1,1.0,123000
2376,2280,7,7,1976,1976,1055,2,2,0,1.0,137500
2377,2179,6,5,1976,1976,1456,2,3,1,2.0,144000
2378,16737,9,5,2004,2005,1980,2,3,1,3.0,315000
2379,16387,9,5,2006,2006,2589,2,4,1,3.0,412083
2380,16259,9,5,2006,2006,2596,3,4,0,3.0,342643
2381,16163,8,5,2004,2004,1618,2,2,1,3.0,252000
2382,13891,10,5,2006,2006,2076,2,2,1,3.0,465000
2383,12228,7,5,2006,2006,1740,2,4,0,3.0,293000
2384,14780,9,5,2005,2005,1868,2,2,1,3.0,415000
2385,16033,9,5,2004,2005,1850,2,3,1,3.0,326000
2386,14215,8,5,2005,2006,2376,3,4,1,3.0,325300
2387,13418,8,5,2004,2005,2452,3,4,1,3.0,309000
2388,13975,9,5,2005,2006,2206,2,4,1,3.0,300000
2389,10240,8,5,2005,2005,2098,2,3,1,3.0,275500
2390,9942,9,5,2005,2006,2091,2,3,1,2.0,338500
2391,11924,9,5,2005,2006,2324,3,4,2,3.0,345000
2392,12867,8,5,2005,2006,2253,2,3,1,2.0,344133
2393,10672,8,5,2006,2006,2389,2,4,1,3.0,298236
2394,11643,8,5,2005,2006,2358,2,4,1,3.0,329900
2395,12378,9,5,2003,2004,1944,2,3,3,3.0,360000
2396,11065,8,5,2006,2006,1970,2,3,1,3.0,281000
2397,13758,9,5,2005,2006,1792,2,2,1,3.0,372397
2398,14828,9,5,2004,2005,1780,2,2,1,3.0,378000
2399,11846,9,5,2003,2004,1792,2,2,1,3.0,374000
2400,20431,9,5,2005,2006,2728,2,4,2,3.0,437154
2401,10927,8,5,2005,2005,1904,2,3,1,2.0,275000
2402,13215,8,5,2004,2004,1914,2,3,1,3.0,279000
2403,7052,7,5,2005,2005,1364,2,2,1,2.0,185850
2404,5911,9,5,2005,2005,1565,2,2,1,2.0,282500
2405,6955,7,5,2005,2006,1368,2,2,1,2.0,202500
2406,6792,7,5,2005,2006,1368,2,2,1,2.0,202665
2407,7740,9,5,2006,2006,1686,2,1,1,3.0,332200
2408,6373,9,5,2006,2006,1666,2,2,1,2.0,310090
2409,3136,7,5,2003,2003,1405,2,2,1,2.0,171750
2410,10237,6,5,2005,2006,1316,2,3,1,2.0,169990
2411,10237,6,5,2005,2006,1456,2,3,1,2.0,170440
2412,10237,7,5,2006,2006,1492,2,3,0,2.0,169985
2413,17104,7,5,2006,2006,1496,2,3,1,2.0,179665
2414,14054,7,5,2006,2006,1863,2,4,1,3.0,219210
2415,11660,6,5,2006,2006,1326,2,3,0,2.0,174190
2416,15578,6,5,2006,2006,1456,2,3,0,2.0,172785
2417,11631,8,5,2004,2005,2373,2,4,1,3.0,258000
2418,9073,7,5,2006,2006,1492,2,3,0,2.0,185101
2419,3087,7,5,2006,2006,1364,2,2,1,2.0,210250
2420,3196,7,5,2003,2004,1557,2,2,1,2.0,234000
2421,3196,8,5,2003,2003,1456,2,2,1,2.0,215000
2422,2938,7,5,2002,2002,1511,2,2,1,2.0,246990
2423,3072,7,5,2004,2004,1414,2,2,1,2.0,178740
2424,3072,7,5,2004,2004,1548,2,2,1,2.0,225000
2425,3010,7,5,2005,2006,1248,2,2,0,2.0,167240
2426,3010,7,5,2005,2006,1142,2,2,0,2.0,156820
2427,3013,7,5,2005,2005,1506,2,2,1,2.0,213490
2428,3982,8,5,2006,2006,1567,2,1,1,3.0,264561
2429,4045,7,5,2006,2006,1500,2,2,1,3.0,246578
2430,21930,5,5,2005,2005,1838,2,4,1,2.0,192140
2431,7861,6,5,2002,2003,1509,2,3,1,2.0,183200
2432,9056,8,5,2004,2004,1414,2,3,1,2.0,178000
2433,9171,7,5,2004,2005,1598,2,3,1,2.0,201490
2434,11194,8,5,2000,2000,1936,2,3,1,2.0,230500
2435,7875,7,5,2003,2003,1509,2,3,1,2.0,180000
2436,8121,6,5,2000,2000,1664,2,3,1,2.0,172400
2437,8658,6,5,2000,2000,1889,2,3,1,2.0,215000
2438,11214,7,5,1998,1999,1886,2,4,1,2.0,199900
2439,10852,6,5,2000,2000,1671,2,3,1,2.0,173000
2440,12104,7,5,2006,2006,2322,3,4,0,3.0,287602
2441,8738,7,5,1999,1999,2291,2,4,1,2.0,230000
2442,9452,8,5,1997,1998,2392,2,3,1,3.0,348000
2443,9660,8,5,1998,1998,1976,2,3,1,3.0,286000
2444,9545,8,5,2000,2000,2234,2,3,1,3.0,300000
2445,35760,10,5,1995,1996,3627,3,4,1,3.0,625000
2446,9233,9,5,2000,2000,2855,2,4,1,3.0,405000
2447,12011,8,5,1998,1998,1924,2,3,1,2.0,280000
2448,12090,8,5,1998,1998,2263,2,4,1,2.0,258000
2449,10019,8,5,1995,1995,2726,2,4,1,3.0,350000
2450,17242,9,5,1993,1994,3500,3,4,1,3.0,584500
2451,10236,8,5,1994,1995,2494,2,4,1,3.0,321000
2452,10120,8,5,1994,1994,2526,2,4,1,3.0,290000
2453,12585,8,5,1993,1993,2799,2,3,1,3.0,315000
2454,12447,8,5,2005,2006,1964,2,3,1,2.0,252000
2455,15218,8,5,2006,2006,1670,2,2,1,3.0,336820
2456,20896,8,5,2005,2006,2097,1,1,1,3.0,423000
2457,10182,8,5,2006,2006,1660,2,3,1,2.0,290000
2458,8688,7,5,2005,2005,1616,2,3,0,3.0,232000
2459,10936,8,5,2006,2006,1504,2,3,0,2.0,199000
2460,8640,8,5,2006,2006,1278,2,2,0,2.0,198600
2461,13162,9,5,2006,2006,2640,3,3,1,3.0,405749
2462,11216,8,5,2006,2006,1489,2,3,1,2.0,232600
2463,10728,8,5,2006,2006,1939,2,3,1,3.0,266000
2464,8125,7,5,2005,2006,1553,2,3,0,2.0,186500
2465,8125,6,5,2005,2005,1716,2,3,0,2.0,200825
2466,8125,7,5,2006,2006,1576,2,3,0,2.0,197000
2467,7200,6,5,2006,2006,1262,2,2,0,2.0,185000
2468,7500,7,5,2005,2005,1266,2,3,1,2.0,176000
2469,7200,7,5,2006,2006,1301,2,2,1,2.0,187750
2470,7733,6,5,2005,2005,1142,1,3,0,0.0,139500
2471,11024,7,5,2005,2006,1400,2,3,0,2.0,186800
2472,13072,6,5,2005,2006,1131,1,3,0,0.0,132000
2473,13072,6,5,2005,2005,1141,1,3,0,2.0,142500
2474,13072,6,5,2004,2004,1158,1,3,0,2.0,158000
2475,7800,7,5,2005,2005,1686,2,3,0,2.0,184000
2476,7632,7,5,2005,2005,1585,2,3,0,2.0,184900
2477,8304,6,5,1997,1998,1837,2,3,0,2.0,187000
2478,7153,6,5,1992,1992,1603,2,3,0,2.0,175900
2479,9370,6,5,1992,1993,1731,2,3,0,2.0,248500
2480,7175,6,5,1990,1991,1398,2,2,0,2.0,172000
2481,7175,6,5,1991,1991,1217,2,2,0,2.0,151000
2482,9019,6,5,1994,1994,1320,2,3,0,2.0,150000
2483,8900,4,4,1966,1966,1056,1,2,0,1.0,107000
2484,7800,5,5,1965,1965,965,1,3,0,1.0,119900
2485,9100,5,4,1962,1962,988,1,3,0,2.0,129500
2486,9100,5,5,1963,1963,1728,2,6,0,2.0,125000
2487,8927,6,6,1977,1977,1654,2,4,0,2.0,119500
2488,9240,5,6,1962,2002,1211,1,2,1,2.0,144000
2489,8471,6,7,1977,1995,1212,1,3,1,2.0,151000
2490,9308,5,5,1965,1965,984,1,3,0,1.0,126000
2491,8450,5,6,1968,1968,909,1,3,0,1.0,116000
2492,8638,5,6,1963,1963,925,1,2,0,2.0,133500
2493,13052,5,6,1965,1965,1024,1,3,0,1.0,120875
2494,13526,5,6,1965,1965,935,1,3,0,1.0,137000
2495,8020,5,6,1964,1964,912,1,3,0,0.0,124000
2496,6993,5,7,1961,1994,1236,1,3,1,1.0,135000
2497,8789,5,6,1967,1967,941,1,3,1,1.0,129200
2498,14330,7,4,1974,1974,2646,2,3,4,2.0,260000
2499,16059,8,5,1991,1992,2417,2,4,1,2.0,260000
2500,11025,8,5,1992,1993,2826,2,3,3,3.0,334000
2501,14541,8,7,1993,1993,2520,2,5,1,3.0,310000
2502,13346,7,5,1992,2000,2295,2,4,1,2.0,268000
2503,12461,8,5,1994,1995,1624,2,2,1,3.0,262000
2504,3628,7,5,2004,2004,1143,1,1,1,2.0,176400
2505,3316,8,5,2005,2005,1247,1,1,1,2.0,197000
2506,3180,7,5,2005,2005,1200,2,2,0,2.0,151000
2507,2544,7,5,2005,2005,1223,2,2,0,2.0,147400
2508,2544,7,5,2005,2005,1223,2,2,0,2.0,149900
2509,3180,7,5,2005,2005,1200,2,2,0,2.0,144152
2510,2998,6,5,2000,2000,1524,2,2,0,2.0,166000
2511,3735,7,5,1999,1999,1452,2,3,0,2.0,183900
2512,2651,7,5,2000,2000,1382,2,3,0,2.0,165000
2513,4447,7,5,2003,2003,1080,2,2,0,2.0,139000
2514,8314,7,5,1997,1998,1694,2,3,1,1.0,200000
2515,7180,8,5,2001,2002,1568,2,3,1,2.0,221000
2516,9549,8,5,1995,1996,1494,1,2,1,2.0,270000
2517,11250,6,6,1977,1977,1208,1,3,1,2.0,165000
2518,3760,8,5,1980,1980,1235,1,1,3,2.0,214000
2519,3640,8,5,1980,1980,1036,1,1,1,2.0,188000
2520,3874,8,5,1980,1980,1226,1,1,1,2.0,190000
2521,3876,8,5,1978,1978,1226,1,1,1,2.0,170000
2522,50271,9,5,1981,1987,1842,0,0,1,3.0,385000
2523,13110,5,6,1972,1972,1193,2,2,0,2.0,146500
2524,10192,7,6,1968,1992,1920,3,4,1,2.0,170000
2525,20781,7,7,1968,2003,2156,2,3,1,2.0,262500
2526,11700,6,6,1968,1968,1416,2,3,1,2.0,179900
2527,11029,6,7,1968,1984,2654,2,4,1,2.0,250000
2528,10400,6,5,1972,1972,1790,1,4,1,2.0,165150
2529,10140,7,6,1967,1967,1334,2,3,0,2.0,164500
2530,9600,7,5,1969,1969,1164,1,3,0,2.0,140000
2531,9750,5,5,1967,1967,980,2,3,0,1.0,135500
2532,9600,5,5,1968,1968,1051,1,3,0,2.0,142000
2533,8640,5,5,1968,1968,1770,1,4,0,2.0,155000
2534,9360,6,7,1968,2004,976,1,2,1,2.0,157500
2535,8400,5,5,1968,1968,1052,1,3,0,1.0,138500
2536,8400,5,6,1968,1968,898,1,3,0,1.0,140000
2537,9759,5,5,1966,1966,1051,1,3,0,1.0,124400
2538,9600,5,7,1967,1967,1141,1,3,0,1.0,158000
2539,9230,5,8,1965,1998,1200,1,1,0,2.0,146000
2540,14803,6,5,1971,1971,1993,2,4,1,2.0,190000
2541,10659,5,6,1961,1961,1050,1,3,0,1.0,136500
2542,9100,5,5,1958,1958,864,1,3,0,2.0,129900
2543,8393,5,5,1959,2005,1712,2,4,0,2.0,145000
2544,8800,6,7,1965,2000,1565,2,3,2,1.0,185900
2545,8800,6,6,1964,1964,1251,1,3,2,1.0,160000
2546,10368,6,6,1964,1964,1488,1,3,1,2.0,167000
2547,9350,5,6,1964,1964,1440,1,4,1,2.0,157500
2548,10382,6,5,1958,1958,1095,1,2,0,1.0,140000
2549,8973,5,7,1958,1991,1053,1,3,0,2.0,150000
2550,10800,5,7,1960,1960,1248,1,3,0,1.0,151500
2551,8550,6,8,1934,1950,816,1,2,1,1.0,129800
2552,11425,5,6,1954,1954,1008,1,2,1,1.0,137000
2553,9724,5,7,1947,1950,1043,1,2,1,1.0,137000
2554,4712,4,7,1946,1950,1230,1,3,0,1.0,121600
2555,5900,4,7,1923,1958,869,1,2,0,0.0,85500
2556,5825,4,5,1926,1953,747,1,1,0,2.0,79900
2557,7438,5,8,1908,1991,1252,1,3,0,2.0,127000
2558,9600,5,6,1961,1990,1433,1,3,1,2.0,161000
2559,10858,5,6,1952,1952,1624,1,2,1,1.0,146500
2560,9600,5,5,1951,1951,1216,1,3,0,1.0,135000
2561,10680,5,3,1951,1951,2136,2,4,0,2.0,137900
2562,9490,6,7,1941,1950,1578,1,3,2,1.0,133000
2563,9462,5,6,1949,1973,1728,1,3,1,1.0,137000
2564,9888,5,6,1954,1975,936,1,2,0,1.0,121000
2565,8917,5,5,1967,1967,1584,2,4,0,2.0,119000
2566,12700,6,5,1964,1964,1246,1,3,2,2.0,172000
2567,8500,5,3,1961,1961,1235,1,2,0,2.0,98600
2568,14200,7,6,1966,1966,2157,2,4,2,2.0,226000
2569,9000,5,5,1954,1954,1128,1,2,0,1.0,118000
2570,25419,8,4,1918,1990,3112,2,4,1,2.0,235000
2571,9723,6,7,1963,1963,1008,1,2,0,2.0,135000
2572,7728,5,6,1962,1962,1190,1,3,0,2.0,132500
2573,8163,5,6,1959,1959,1144,1,3,1,1.0,143000
2574,8400,5,5,1957,1957,1364,1,3,1,1.0,132000
2575,11600,6,5,1960,1960,1383,1,3,0,1.0,145250
2576,9610,6,6,1958,1958,1336,1,3,1,2.0,162000
2577,10000,5,6,1956,1956,1370,1,3,1,1.0,148000
2578,14850,5,5,1957,1957,1092,1,2,1,1.0,141000
2579,10152,6,6,1956,1994,1124,1,3,1,1.0,153000
2580,10011,5,6,1957,1996,1236,1,2,1,1.0,134450
2581,7032,5,5,1979,1979,943,1,2,2,2.0,135960
2582,8092,6,8,1954,2000,1050,1,3,0,1.0,156000
2583,11310,6,5,1954,1954,1375,1,2,1,2.0,140000
2584,12778,5,6,1952,2003,1008,1,2,0,1.0,139500
2585,10170,6,6,1951,1951,1575,1,2,1,2.0,155000
2586,7700,5,7,1956,1956,1145,1,3,0,2.0,127000
2587,11050,5,5,1956,1956,1005,1,2,1,1.0,133500
2588,13600,5,6,1955,1955,1056,1,3,0,1.0,125000
2589,15428,5,6,1951,1991,884,1,2,0,1.0,142000
2590,21299,7,5,1941,1963,2039,1,3,3,3.0,167000
2591,13300,5,5,1956,2001,1384,1,2,0,2.0,159000
2592,22136,5,5,1925,1975,2640,2,5,1,3.0,180000
2593,7500,6,6,1947,1950,1312,1,3,0,2.0,127000
2594,7000,6,6,1924,1950,1310,2,2,0,1.0,112000
2595,10410,3,8,1930,2001,713,1,2,0,1.0,99800
2596,5400,5,7,1954,2000,833,1,2,0,1.0,117000
2597,5400,5,6,1921,1968,1073,1,2,0,1.0,108480
2598,10914,3,3,1929,1950,715,1,2,0,2.0,68000
2599,7008,4,8,1900,1998,720,1,1,0,1.0,86900
2600,10800,5,6,1920,1950,1130,1,2,1,2.0,120000
2601,7200,6,8,1915,1950,1595,2,3,1,2.0,155500
2602,10818,4,4,1910,1950,1760,1,4,1,2.0,80000
2603,10410,3,4,1915,1950,1214,1,3,0,3.0,105000
2604,10800,5,4,1900,1970,2414,2,3,1,2.0,160000
2605,10800,5,8,1936,1989,1466,2,3,1,2.0,170000
2606,8658,6,5,1965,1965,1324,2,3,1,2.0,160000
2607,13400,5,5,1966,1966,1086,1,3,1,2.0,159950
2608,10184,6,5,1963,1963,1146,1,3,1,1.0,165000
2609,9786,6,7,1962,1981,1734,1,3,1,2.0,159000
2610,9510,6,5,1962,1985,1207,1,3,0,1.0,147000
2611,7800,5,5,1964,1964,912,1,2,0,1.0,115000
2612,8910,6,6,1959,1959,1194,1,3,1,2.0,159500
2613,7332,6,6,1959,1959,864,1,2,0,1.0,120000
2614,7100,5,7,1957,1957,816,1,2,0,1.0,129900
2615,10800,6,6,1961,1992,1773,2,3,2,2.0,183000
2616,11650,7,5,1959,1959,1472,2,2,1,2.0,157500
2617,18275,7,8,1962,1998,2448,3,3,2,2.0,277500
2618,16321,5,6,1957,1997,1600,1,2,2,1.0,207500
2619,12144,4,6,1950,1950,1521,1,3,0,1.0,147500
2620,10800,4,4,1949,1950,1192,1,4,0,0.0,135000
2621,7200,5,7,1950,1950,1040,1,2,0,2.0,109500
2622,7200,4,5,1950,1950,1040,1,2,0,2.0,109900
2623,7560,5,5,1959,1959,1040,1,3,0,1.0,133700
2624,8544,3,4,1950,1950,1040,2,2,0,2.0,81400
2625,8544,3,4,1949,1950,1040,2,2,0,2.0,87500
2626,8544,3,4,1950,1950,1040,2,2,0,2.0,93500
2627,8512,5,5,1960,1960,1556,2,4,0,0.0,119000
2628,7945,5,6,1959,1959,1150,1,3,0,1.0,141000
2629,7000,5,4,1961,1961,1150,1,3,0,1.0,146000
2630,7590,6,5,1966,1966,1348,1,3,1,2.0,155000
2631,10205,5,5,1962,1962,999,1,3,0,1.0,134500
2632,7400,7,6,1962,1962,1045,1,3,0,2.0,120000
2633,7000,5,6,1962,1962,864,1,3,0,1.0,105000
2634,7000,5,5,1962,1962,1025,1,3,0,0.0,124000
2635,9856,5,8,1900,2005,2014,2,5,0,2.0,169000
2636,9906,4,4,1925,1950,1328,1,3,0,1.0,107000
2637,9600,5,6,1948,1950,1668,1,3,0,1.0,135000
2638,5520,4,6,1920,1980,1657,1,4,1,1.0,111500
2639,9600,6,8,1900,2004,1416,1,3,0,2.0,156500
2640,9600,7,7,1925,1990,1641,1,3,1,2.0,178000
2641,6451,7,7,1900,1970,1428,1,4,0,2.0,139900
2642,3960,7,8,1930,1950,1004,1,2,1,1.0,105000
2643,5684,6,8,1930,2005,813,1,2,0,1.0,110000
2644,7745,4,6,1900,1950,1951,2,4,0,2.0,111500
2645,7741,6,5,1924,1950,1032,1,2,0,1.0,108000
2646,5633,5,7,1925,1950,844,1,2,0,1.0,111500
2647,9000,5,6,1880,1991,1750,1,3,0,1.0,124000
2648,7200,4,5,1950,1950,864,1,2,0,1.0,105000
2649,4400,6,8,1920,1950,1118,1,2,0,2.0,116000
2650,7614,3,5,1905,1950,1376,1,2,0,1.0,96900
2651,6000,5,7,1955,1955,960,1,3,0,2.0,135500
2652,6000,5,7,1924,1950,1566,1,5,0,2.0,139000
